1239,Tardive,`9, ROUTE D'ARLON`,19:00,MAMER,70129.05590000005,76981.8364995454
1240,Tardive,`7, RUE DE LUXEMBOURG (BUREAU DE POSTE)`,19:00,STEINFORT,61781.33870000018,80626.44689954836
1241,Normale,`142, ROUTE D'ARLON`,10:00,STRASSEN,73206.92300000042,76173.71559954624
1243,Tardive,`AVENUE MARIE-THERESE (COIN AVENUE MARIE-THERESE/BOULEVARD JOSEPH II)`,19:00,LUXEMBOURG,76705.1185739131,74799.9392430231
1244,Tardive,`26, BOULEVARD ROYAL (ESPACE POST LUXEMBOURG CENTRE)`,19:00,LUXEMBOURG,76929.37249999962,75157.11179954516
1246,Tardive,`67, BOULEVARD GRANDE-DUCHESSE CHARLOTTE (BD CHARLOTTE / RUE NIC. WELTER)`,19:00,LUXEMBOURG,76379.42179999966,75196.00729954544
1247,Tardive,`59, AVENUE MONTEREY`,19:00,LUXEMBOURG,76904.5971869564,75097.869499545
1250,Tardive,`PLACE DU THEATRE`,19:00,LUXEMBOURG,77286.5105416665,75342.1294245453
1252,Tardive,`PLATEAU DU ST. ESPRIT (CITE JUDICIAIRE)`,19:00,LUXEMBOURG,77553.0217374999,74798.4714370454
1253,Tardive,`GRAND-RUE (PUITS ROUGE)`,19:00,LUXEMBOURG,77210.0138487806,75281.9359044232
1254,Tardive,`AVENUE DE LA PORTE-NEUVE (GRAND'RUE / PORTE NEUVE)`,19:00,LUXEMBOURG,77098.3958216217,75387.1993022478
1255,Tardive,`3, RUE DE LA CONGREGATION`,19:00,LUXEMBOURG,77440.48589999972,74979.84769954503
1257,Tardive,`RUE DES BAINS (COIN RUE DES BAINS / AVENUE DE LA PORTE NEUVE - FORUM ROYAL)`,19:00,LUXEMBOURG,77112.232625,75402.7045545453
1260,Tardive,`13, PLACE DE LA GARE (GARE CENTRALE HALL)`,19:00,LUXEMBOURG,77535.08750000037,73953.49549954548
1262,Tardive,`PLACE DE LA GARE (ARRET DE BUS GARE)`,19:00,LUXEMBOURG,77493.5684909091,73931.1395040904
1263,Tardive,`35, AVENUE DE LA GARE`,19:00,LUXEMBOURG,77476.88540000001,74261.71959954422
1265,Tardive,`7, AVENUE DE LA LIBERTE`,19:00,LUXEMBOURG,77146.92989999987,74690.16929954605
1267,Tardive,`RUE MICHEL RODANGE (COIN R. M. WELTER/ R. M. RODANGE)`,19:00,LUXEMBOURG,76993.0425422222,74401.520563989
1268,Tardive,`39, RUE GLESENER`,19:00,LUXEMBOURG,77247.27570000017,74132.43259954629
1269,Tardive,`PLACE DE STRASBOURG`,19:00,LUXEMBOURG,77122.5345000001,74031.4498495443
1270,Tardive,`47, RUE DE HOLLERICH`,19:00,LUXEMBOURG,76909.51439999975,73774.18689954316
1271,Tardive,`RUE DE BOUILLON (P&R BOUILLON)`,19:00,LUXEMBOURG,66225.6822165077,62812.9303221089
1272,Tardive,`242, ROUTE D'ESCH (ANCIEN MONOPOL)`,19:00,LUXEMBOURG,76533.6350571428,74327.8170263305
1273,Tardive,`240, RUE DE CESSANGE (EGLISE)`,19:00,LUXEMBOURG,76014.5635941176,73465.1367848385
1274,Tardive,`46, RUE DE GASPERICH (EGLISE)`,19:00,LUXEMBOURG,76680.72020000033,73055.7859995448
1275,Tardive,`10, RUE EMILE BIAN`,19:00,LUXEMBOURG,76411.8914000001,71687.25859954351
1276,Tardive,`1, RUE AUGUSTE CHARLES (BUREAU DE POSTE BONNEVOIE)`,19:00,LUXEMBOURG,77817.75059999988,73802.45109954344
1277,Tardive,`RUE PIERRE HENTGES (COIN RUE DES GAULOIS / RUE PIERRE HENTGES (CASINO))`,19:00,LUXEMBOURG,77286.5720091581,75175.8992899843
1278,Tardive,`102, BOULEVARD DU GENERAL PATTON (ARRET BUS)`,19:00,LUXEMBOURG,78145.68209999985,74819.67199954459
1279,Tardive,`128, ROUTE DE THIONVILLE`,19:00,LUXEMBOURG,77936.16509999988,73101.61069954402
1280,Tardive,`RUE DE L'HIPPODROME (R. DE L'HIPPODROME/R. DES LEGION.)`,19:00,LUXEMBOURG,77865.0493245283,73386.0392504878
1281,Tardive,`RUE PIERRE KRIER (RUE NIC.MARTHA/R P. KRIER)`,19:00,LUXEMBOURG,78250.3338057692,73693.7079745447
1282,Tardive,`RUE HENRI ENTRINGER (EGLISE HOWALD)`,19:00,HOWALD,78319.6376538461,71827.0768349286
1283,Tardive,`RUE DES SCILLAS (SUPERMARCHE CACTUS HOWALD)`,19:00,HOWALD,77620.3295250002,71836.2009120439
1284,Tardive,`BELLE-ETOILE (ESPACE POST BELLE ETOILE)`,19:00,BERTRANGE,71437.0914500002,76623.3473995445
1285,Normale,`RUE DES DAHLIAS (COIN AV. DU X SEPTEMBRE / RUE DES DAHLIAS)`,08:30,LUXEMBOURG,76205.2343959999,74968.586691545
1286,Normale,`70, RUE DE RECKENTHAL`,09:00,LUXEMBOURG,74901.68670000047,76637.4461995458
1288,Tardive,`131, RUE DE MUEHLENBACH (BUREAU DE POSTE EICH)`,19:00,LUXEMBOURG,76877.34680000038,76917.63679954651
1289,Normale,`97, HAUPTSTROOSS (MAGASIN GAMM VERT)`,10:30,HEINERSCHEID,74142.78369999955,129322.04389956582
1290,Normale,`CITE WAARKDALL (ROND-POINT (POTEAU))`,08:00,WARKEN,74270.8924744731,102689.22929979
1291,Normale,`36, ROUTE D'ETTELBRUCK`,17:00,INGELDORF,77521.7143000001,102208.09719955553
1292,Normale,`2, RUE DE L'HOPITAL (RECEPTION HPPA)`,08:00,REDANGE-SUR-ATTERT,68987.6112595612,93191.5469039407
1293,Normale,`RUE CHARLES-LEON HAMMES (BATIMENT BAK ( K. ADENAUER ))`,16:30,LUXEMBOURG,77286.5720091581,75175.8992899843
1294,Tardive,`7, ROUTE DE LUXEMBOURG (BUREAU DE POSTE)`,19:00,BERELDANGE,77127.15400000011,80355.16339954722
1295,Normale,`RUE HAARD`,08:30,BETTANGE-SUR-MESS,67421.9333599999,71679.588677044
1296,Normale,`125, ROUTE D'ESCH (BUREAU DE POSTE HOLLERICH)`,18:30,LUXEMBOURG,76387.28039999965,73551.52219954331
1297,Normale,`14, RUE PRINCIPALE (POSTSHOP)`,14:00,PRATZ,63564.63059999983,96813.98009955368
1299,Normale,`1, RUE PRINCIPALE (1, RUE MICHELBOUCH (COIN RUE PRINCIPALE) (POTEAU))`,09:00,VICHTEN,67951.1577045249,96455.9732461595
13,Normale,`RUE ROGER BARTHEL (COIN RUE ROGER BARTHEL, RUE DES JARDINS)`,09:00,BERELDANGE,76804.1043245614,79411.932941652
130,Normale,`38, RUE STE. ZITHE`,18:00,LUXEMBOURG,77211.80769999984,74345.96809954576
1300,Tardive,`2, RUE EMILE BIAN (POST TECHNOLOGIES)`,19:00,LUXEMBOURG,76270.12179999983,71665.45859954324
1301,Normale,`RUE DE L'EGLISE (DEVANT EGLISE)`,08:30,PETANGE,58837.9198880121,69215.2988341551
1302,Normale,`ROUTE DE MONDORF (PARC MERVEILLEUX (INTERIEUR DU PARC))`,08:30,BETTEMBOURG,75400.579642766,64726.2873118516
1303,Tardive,`4, RUE NICOLAS-ERNEST BARBLE (CENTRE HOSPITALIER (INTERIEUR))`,19:00,LUXEMBOURG,77286.5720091581,75175.8992899843
1304,Tardive,`15, AVENUE LOU HEMMER (BUREAU DE POSTE)`,19:00,MONDORF-LES-BAINS,87750.78100000047,63407.97539954138
1305,Normale,`RUE JUCKENFELD`,08:30,SCHEIDGEN,94399.2954125001,95062.7362370523
1306,Normale,`24, HINNICK (CENTRE DE DISTRIBUTION)`,14:30,FISCHBACH (CLERVAUX),72916.00899999964,126334.39499956487
1307,Normale,`RUE JOSEPH HACKIN (COIN RUE CHARLES BERNHOEFT / RUE JOSEPH HACKIN)`,08:30,LUXEMBOURG,80426.4065666666,77457.0637495454
1308,Normale,`RUE DU CIMETIERE (RUE DU CIMETIERE / RUE JEAN DE BECK)`,09:00,HEISDORF,77883.8198508475,82794.9259537853
1309,Normale,`PLACE GUILLAUME (BUREAU DE POSTE)`,17:30,DIEKIRCH,79207.8020555557,103867.473888445
1310,Normale,`1, ALLEE DU CARMEL`,10:30,LUXEMBOURG,80313.52170000042,76038.35249954528
1311,Normale,`2C, AVENUE LUCIEN SALENTINY (BUREAU DE POSTE)`,18:30,ETTELBRUCK,75307.25960000046,101530.53579955551
1312,Tardive,`ZONE D'ACTIVITES ECONOMIQUES KRAKELSHAFF (CENTRE DE TRI)`,19:00,BETTEMBOURG,75400.579642766,64726.2873118516
1313,Normale,`64, GRUUSS-STROOSS (POSTSHOP KEUP)`,17:00,WEISWAMPACH,73039.83660000007,134383.07749956817
1314,Normale,`34, RUE DE LUXEMBOURG`,08:30,HEISDORF,77705.07799999978,82180.47559954831
1315,Normale,`2C, AVENUE LUCIEN SALENTINY (BUREAU DE POSTE - SITUEE AU BORD DE LA RUE)`,18:30,ETTELBRUCK,75307.25960000046,101530.53579955551
1316,Normale,`81, ESPLANADE DE LA MOSELLE`,10:30,WASSERBILLIG,103415.7012000001,86057.16279954821
1317,Normale,`7, DIKRECHERSTROOSS`,08:45,NOERDANGE,62476.832499999524,89820.54569955083
1318,Normale,`RUE DE LA GARE (COIN RTE. D'ARLON RUE DE LA GARE)`,09:00,CAPELLEN,66700.7697578948,78641.8399469149
1319,Normale,`1, RUE D'ARLON (SUPERMARCHE CACTUS WINDHOF (A L'INTERIEUR))`,09:00,WINDHOF,64870.2611072464,79254.1910357783
1320,Normale,`BASTNICHERSTROOSS (ARRET BUS (SUPERMARCHE KNAUF))`,08:00,POMMERLOCH,57869.9230476191,114058.668642417
1321,Tardive,`RUE PIERRE FLAMMANG (COIN ROUTE D'ARLON / RUE PIERRE FLAMMANG)`,19:00,WINDHOF,64856.7761333333,79348.9763328809
1322,Normale,`RUE DE NOSPELT (POSTSHOP)`,08:00,KEHLEN,70267.2975916666,81867.6685078814
1323,Normale,`15, RUE ENZ`,08:00,REMICH,94423.71079999955,67809.43659954217
1324,Normale,`199, RUE DE DIFFERDANGE (POSTSHOP SMATCH (A L'EXTERIEUR))`,18:00,SOLEUVRE,63189.4402425144,65256.7940633699
1325,Normale,`1, RUE ANDRE VESALE (INTERIEUR REHAZENTER)`,08:00,LUXEMBOURG,80445.32799999972,77079.03749954642
1326,Normale,`4, RUE PIERRE RICHARDOT (VIS-A-VIS SOCIETE ASKAL)`,09:00,ECHTERNACH,99526.55740000027,96750.48399955276
1327,Normale,`75, ROBERT SCHUMAN-STROOSS`,09:30,FRISANGE,81812.10639999993,63531.18179954109
1328,Normale,`2, KINNEKSWEE`,11:00,FRISANGE,81260.45129999993,65216.66519954265
1329,Normale,`30, DUARREFSTROOSS`,08:30,WEISWAMPACH,73363.5307,133801.63899956783
1330,Normale,`2, RUE GUILLAUME CAPUS`,08:00,ESCH-SUR-ALZETTE,65800.880625641,63774.0172354384
1331,Normale,`ZONE INDUSTRIELLE SALZBAACH`,08:30,WILTZ,61174.9290647059,114076.773658383
1332,Normale,`ALLEE DE LA POUDRERIE (PARKING)`,10:00,KOCKELSCHEUER,75313.4791000002,69276.7689245427
1333,Normale,`41, AVENUE J-F KENNEDY (POINT DE VENTE LUXEMBOURG-KIRCHBERG)`,17:30,LUXEMBOURG,80171.79999999978,77554.09509954709
1334,Tardive,`20, RUE DE REIMS`,19:00,LUXEMBOURG,77300.71250000036,73888.26779954488
1335,Normale,`ZONE D'ACTIVITES ECONOMIQUES LE TRIANGLE VERT`,08:30,ELLANGE,89721.1949523809,64248.6191804935
1336,Normale,`4, RUE ALEXIS HECK`,11:00,DIEKIRCH,79574.54409999959,103707.09909955552
1337,Normale,`22, CITE OP HUDELEN`,08:30,SCHIFFLANGE,69497.72420000003,63735.23259954112
1338,Tardive,`RUE CHARLES KIEFFER`,19:00,GRASS,60114.0185290322,77896.5061898684
1339,Tardive,`1, AM DUERF (PRES DE LA CABINE TELEPHONIQUE)`,19:00,DUDELANGE,73924.98570000009,60586.68249953859
1340,Tardive,`8, RUE DE L'INDEPENDANCE`,19:00,BETTEMBOURG,75082.67879999989,64665.45639954153
1341,Normale,`121, ROUTE DE LUXEMBOURG (NONNEMILLEN-CENTER)`,10:00,ECHTERNACH,97080.87629999964,96788.89939955235
1342,Tardive,`25, BOULEVARD F.W. RAIFFEISEN (DEVANT L'AUCHAN CLOCHE D'OR)`,19:00,LUXEMBOURG,76924.06649999974,71932.10769954407
1343,Normale,`2, RUE LOHR (CACTUS MERSCH)`,17:00,MERSCH,76066.73070000019,90473.33699955037
1344,Normale,`ZONE INDUSTRIELLE (ARRET DE BUS PRES NR 6)`,18:00,KEHLEN,70395.2476425808,81417.5571072895
1346,Normale,`2, MARBUERGERSTROOSS (CACTUS MARNACH)`,18:00,MARNACH,73111.20270000026,124009.62699956365
1352,Normale,`3, AN DER RETSCH`,08:00,RAMELDANGE,85109.79729999976,81080.37029954806
136,Normale,`11, AVENUE MARIE-THERESE (KONVIKTSGAARD - INTERIEUR)`,09:00,LUXEMBOURG,76619.33700000028,74597.5604995451
137,Normale,`13, AVENUE JEAN-PIERRE PESCATORE (FONDATION PESCATORE - INTERIEUR)`,08:00,LUXEMBOURG,77105.65570000002,75723.94149954645
14,Normale,`RUE DE MAMER (COIN RUE DE MAMER, AM BONGERT)`,09:30,BERTRANGE,71340.3169942149,75735.0609193801
142,Normale,`BOULEVARD F-D ROOSEVELT (PLACE DE LA CONSTITUTION (SAISONNIERE))`,08:00,LUXEMBOURG,77286.5720091581,75175.8992899843
145,Normale,`32, RUE DES CAPUCINS`,09:00,LUXEMBOURG,77228.63030000028,75409.83359954559
15,Normale,`RUE KLEISCHTER (COIN RUE KLEISCHTER, ROUTE DE DIPPACH)`,11:30,BERTRANGE,71278.0881000001,74440.6194813633
155,Normale,`108, AVENUE DU DIX SEPTEMBRE`,08:30,LUXEMBOURG,75914.95260000041,74822.62409954348
156,Normale,`245, AVENUE GASTON DIDERICH`,08:30,LUXEMBOURG,75136.62420000044,75017.7982995446
158,Normale,`35, AVENUE GASTON DIDERICH`,08:00,LUXEMBOURG,76187.24590000043,75047.17559954466
16,Normale,`BELLE-ETOILE (INTERIEUR)`,15:45,BERTRANGE,71437.0914500002,76623.3473995445
161,Normale,`23, BOULEVARD MARCEL CAHEN`,08:30,LUXEMBOURG,75468.82760000041,74458.31979954576
164,Normale,`PLACE DE LIEGE`,08:30,LUXEMBOURG,77286.5720091581,75175.8992899843
167,Normale,`193, ROUTE DE LONGWY`,08:30,LUXEMBOURG,75303.41930000015,74573.72889954515
169,Normale,`331, ROUTE DE LONGWY`,08:30,LUXEMBOURG,74594.06549999955,74377.2192995443
170,Normale,`411, ROUTE DE LONGWY`,08:30,LUXEMBOURG,74285.45729999989,74256.66239954426
172,Normale,`33, RUE JEAN BERTELS`,08:30,LUXEMBOURG,75725.30549999984,74514.39409954382
173,Normale,`3, RUE DE LA TOISON D'OR`,08:00,LUXEMBOURG,76211.9088000003,74159.44529954411
174,Normale,`20, RUE DE L'OUEST`,08:30,LUXEMBOURG,74783.46580000035,75611.96039954544
176,Normale,`22, AVENUE DES ARCHIDUCS`,08:30,LUXEMBOURG,75936.5274999999,75193.26329954475
177,Normale,`11, RUE DES FOYERS`,09:00,LUXEMBOURG,75623.11029999984,75818.3673995449
18,Normale,`RUE DE LUXEMBOURG (PLACE CIMETIERE, ROUTE DE LUXEMBOURG)`,09:30,BERTRANGE,72672.5727857143,74872.6260977594
180,Normale,`52, RUE MARIE-ADELAIDE`,08:00,LUXEMBOURG,76196.8787000002,74367.49369954474
181,Normale,`126, VAL STE. CROIX`,08:00,LUXEMBOURG,75609.82780000007,75353.94759954556
183,Normale,`117, RUE DE MUEHLENBACH`,08:30,LUXEMBOURG,76725.12610000001,77031.55479954489
184,Normale,`80A, RUE EMILE METZ`,08:00,LUXEMBOURG,76753.15460000001,77152.66259954532
185,Normale,`53, RUE JEAN-PIERRE HUBERTY`,11:30,LUXEMBOURG,76317.64819999972,77497.69989954586
187,Normale,`361, RUE DE NEUDORF`,08:30,LUXEMBOURG,80199.82840000001,76680.41319954579
189,Normale,`67, RUE DE NEUDORF`,08:30,LUXEMBOURG,78804.02759999968,75844.2048995457
191,Normale,`2, RUE DU FORT OLISY ((AUBERGE DE LA JEUNESSE))`,08:30,LUXEMBOURG,77286.5720091581,75175.8992899843
192,Normale,`105, RUE LAURENT MENAGER ((TERRAIN DE FOOTBALL))`,08:30,LUXEMBOURG,77286.5720091581,75175.8992899843
193,Normale,`21, RUE LAURENT MENAGER`,10:00,LUXEMBOURG,77324.0980000003,75661.5037995444
195,Normale,`RUE KALTACHT (CITE KALTACHT, RUE SCHAFSTRACHEN)`,10:30,STRASSEN,74478.9556105265,76111.7982574406
198,Normale,`359, RUE DE ROLLINGERGRUND`,12:00,LUXEMBOURG,75397.5840999996,76671.77669954504
199,Normale,`330, RUE DE ROLLINGERGRUND ((FAIENCERIE))`,09:00,LUXEMBOURG,77286.5720091581,75175.8992899843
2,Normale,`498, ROUTE DE THIONVILLE`,08:00,ALZINGEN,79453.39620000031,70529.25899954322
20,Normale,`26, RUE DE STRASSEN`,09:30,BERTRANGE,72282.66559999996,75575.60079954551
203,Normale,`277, ROUTE D'ARLON`,12:30,STRASSEN,72539.67850000037,76275.15399954448
204,Normale,`71, RUE DES ROMAINS`,08:30,STRASSEN,72885.92650000006,76026.95649954602
205,Normale,`96, RUE DU KIEM`,08:30,STRASSEN,74116.55599999985,75706.79089954567
206,Normale,`RUE DU PLEBISCITE`,08:30,STRASSEN,73447.530375,75774.5588295456
207,Normale,`RUE RAOUL FOLLEREAU (COIN ROUTE D'ARLON, RUE RAOUL FOLLEREAU)`,11:00,STRASSEN,72051.5844918918,76158.0980373835
208,Normale,`VAL DES ROSES (VAL DES ROSES, RUE DE LA VALLEE)`,08:30,STRASSEN,73658.0163375,76155.7209495452
209,Normale,`23-25, RUE DU BOIS`,10:00,STRASSEN,72880.00399999972,76456.0949995463
21,Normale,`211, RUE DES ROMAINS`,10:00,BERTRANGE,71743.08760000023,75853.11939954595
210,Normale,`RUE MAESHIEL`,08:30,SYREN,83837.5292555555,69726.5458717653
211,Normale,`200, BOULEVARD DU GENERAL PATTON (PULVERMUEHLE-ARRET BUS)`,09:00,LUXEMBOURG,78744.62719999997,74860.91109954545
214,Normale,`94, ROUTE DE DIEKIRCH`,09:00,HELMSANGE,77565.53859999962,81195.42339954732
215,Normale,`89, RUE DES MUGUETS`,10:30,LUXEMBOURG,79375.46879999993,76499.90119954529
216,Normale,`156, RUE DES SOURCES`,08:30,LUXEMBOURG,78102.60450000035,77655.61809954577
217,Normale,`55, RUE DU SOLEIL`,11:00,LUXEMBOURG,77932.32120000021,77069.61359954732
218,Normale,`1, FOND ST. MARTIN`,10:30,LUXEMBOURG,77978.5811322222,77082.0024017681
219,Normale,`1, RUE ALY DUHR (MAISON LEY)`,08:30,AHN,98259.62760000027,77052.32989954633
22,Normale,`CONCORDE (SHOPPING CENTER)`,18:00,BERTRANGE,71754.0760971996,75103.5745402405
220,Normale,`RUE DE LUXEMBOURG (ECOLE)`,08:00,ALTLINSTER,83378.7028500001,87309.3253370495
221,Normale,`HEESCHBREGERWEE (ARRET BUS)`,08:15,ALTRIER,91539.2757555557,90751.34058844
222,Normale,`RUE VICTOR HUGO`,11:00,ALTWIES,86433.8851071429,64007.8758852556
223,Normale,`OP LAANGERT`,09:00,ASPELT,84111.640667647,64794.4209348357
224,Normale,`KIERFECHSTROOSS`,08:30,ASPELT,83882.3342032258,65280.1506640578
225,Normale,`29, PEITER VUN UESPELT STROOSS`,10:30,ASPELT,84001.24710000024,65488.29299954006
226,Normale,`RUE DE LUXEMBOURG (DEPOT COMMUNAL)`,08:30,ASSEL,90638.9285714286,68853.2193158696
227,Normale,`1, RUE KUMMEL`,08:00,BEAUFORT,88829.55520000031,100049.9637995537
228,Normale,`101, GRAND-RUE`,09:00,BEAUFORT,88665.19830000028,100920.16919955403
229,Normale,`89, GRAND-RUE`,09:00,BEAUFORT,88662.95160000026,100802.74099955481
230,Normale,`ROUTE D'EPPELDORF`,10:00,BEAUFORT,87942.4972707865,101172.559009667
232,Normale,`IEWESCHTGAASS`,09:00,BECH,93948.8050928571,90904.4033709798
233,Normale,`8, KONSDREFERSTROOSS`,09:00,BECH,93797.60790000025,90949.48219955107
234,Normale,`RUE DE REMICH (ADMINSTRATION COMMUNALE)`,09:00,BECH-KLEINMACHER,93526.9201142857,66706.3353281134
235,Normale,`ROUTE DU VIN (DEPOT SAPEURS POMPIERS)`,08:30,BECH-KLEINMACHER,93493.6147510204,66208.9162495419
236,Normale,`10, RUE NEUVE`,08:30,BEIDWEILER,89373.34980000005,88134.82159954993
237,Normale,`22, DUERFSTROOSS`,09:00,BERBOURG,96177.49000000022,88758.76179954963
238,Normale,`13, DUERFSTROOSS`,10:00,BERBOURG,96243.8669999996,88680.85019954905
239,Normale,`53, RUE D'ECHTERNACH`,08:00,BERDORF,93308.75,98844.34219955394
240,Normale,`47, UM WUES (CIMETIERE)`,08:00,BERDORF,92860.54499999995,98994.83459955412
241,Normale,`5, RUE DE CONSDORF (MAISON COMMUNALE)`,08:30,BERDORF,93056.89230000041,98514.4709995551
242,Normale,`11, RUE DU CHATEAU`,08:00,BERG,93769.31269999967,83195.36069954753
243,Normale,`RUE D'OLINGEN`,08:00,BETZDORF,92795.9765703704,83657.1190884372
244,Normale,`RUE FUERT`,10:30,BEYREN,92013.9362333334,77476.7712733554
245,Normale,`BIGELBACH (FACADE MAISON N. 16)`,08:30,BIGELBACH,88638.0730642858,102857.228113841
246,Normale,`82, HAAPTSTROOSS`,09:00,BIWER,94765.72360000017,85641.46389954825
247,Normale,`8, KIIRCHESTROOSS`,09:30,BIWER,94775.3143999996,85726.51029954785
248,Normale,`ROUTE DE DIEKIRCH (ARRET BUS)`,08:00,BOLLENDORF-PONT,93818.0053146341,101647.146294677
249,Normale,`DUERFSTROOSS`,08:30,BORN,104832.820282759,91712.9242340341
25,Normale,`RUE TONY DUTREUX (COIN RUE D'ITZIG, RUE DUTREUX)`,08:30,LUXEMBOURG,78480.8934666667,73656.282472272
251,Normale,`RUE DU CIMETIERE (MAISON SCHMIT)`,11:00,BOURGLINSTER,83782.3046999999,85458.7151870491
252,Normale,`PLACE DE L'EGLISE (EGLISE)`,10:00,BOUS,91594.2953875001,68996.4380120429
253,Normale,`RUE D'ALTRIER`,08:00,BREIDWEILER,89603.9650000001,93373.5709745522
254,Normale,`11, BREINERT`,08:00,BREINERT,92282.4477928572,86421.6571316925
255,Normale,`11, BROUCH (BIWER) (COTE MAISON 11)`,08:00,BROUCH (BIWER),70831.480064557,89266.4561109428
256,Normale,`RUE JEAN HENGEN (MAISON COMMUNALE)`,08:30,BURMERANGE,91115.6878799999,61261.2988595395
257,Normale,`4, RUE DE L'ECOLE`,09:00,CANACH,91328.99450000004,75014.85009954427
258,Normale,`RUE D'ALTRIER (MAISON 35)`,08:00,COLBETTE,89767.3384777777,92755.2725106631
259,Normale,`RUE DE LA MAIRIE (ADMINISTRATION COMMUNALE)`,09:30,CONSDORF,92338.1303785714,93944.8329852664
26,Normale,`2, RUE PAUL MEDINGER (COIN, RUE D. SCHLECHTER, RUE MEDINGER)`,08:30,LUXEMBOURG,78435.41829999999,73401.40419954507
260,Normale,`RUE BUURGKAPP (CAMPING BURGKAPP)`,09:30,CONSDORF,92020.9282076923,94014.926338014
261,Normale,`96, ROUTE DE LUXEMBOURG (HOTEL DE LA GARE)`,09:00,CONSDORF,92454.11409999992,93175.19789955096
262,Normale,`22, ROUTE DE LUXEMBOURG`,10:00,CONSDORF,92126.40990000033,93799.30709955178
263,Normale,`RUE DE MOUTFORT (EGLISE)`,10:00,CONTERN,84496.2882842106,72438.6319521757
266,Normale,`WAASSERKLAPP (CITE WAASSERKLAPP/ENDELSTROOSS)`,11:00,DALHEIM,86368.1577651163,67851.6231367518
267,Normale,`GEMENGEPLAZ (ADMINSTRATION COMMUNALE)`,11:00,DALHEIM,86541.9306158671,67703.9917809078
268,Normale,`34, KETTENGAASS`,11:00,DALHEIM,86429.60439999962,67527.84559954274
269,Normale,`9, RUE PRINCIPALE`,09:00,DICKWEILER,101846.45380000028,94367.45449955227
270,Normale,`ROUTE DE REISDORF (ROUTE DE REISDORF)`,08:30,DILLINGEN,90829.9892999999,102156.829732888
271,Normale,`9, RUE ANDRE DUCHSCHER (AUBERGE DE JEUNESSE)`,12:00,ECHTERNACH,98039.18900000023,97593.5692995537
272,Normale,`2, ROUTE DE LUXEMBOURG (BUREAU DE POSTE)`,17:00,ECHTERNACH,98095.16669999997,97563.3847995539
276,Normale,`RUE DES BENEDICTINS (COIN RUE HOOVELEK (MORGENSTERN))`,10:30,ECHTERNACH,98181.7329390075,97307.4349764379
277,Normale,`19, RUE DES LILAS (CITE MANERTCHEN)`,08:00,ECHTERNACH,100497.21190000056,96228.03909955344
278,Normale,`5, PLACE DU MARCHE`,08:00,ECHTERNACH,98211.0127999997,97686.45969955243
281,Normale,`61, ROUTE DE LUXEMBOURG`,09:00,ECHTERNACH,97516.63250000031,97115.93449955285
282,Normale,`47, ROUTE DE WASSERBILLIG`,08:00,ECHTERNACH,98734.65070000014,97148.41049955292
283,Normale,`69, RUE KRUNN`,08:00,ECHTERNACH,97430.35950000025,97189.3773995527
284,Normale,`19, RUE MAXIMILIEN`,10:00,ECHTERNACH,97828.64499999955,97698.41189955373
285,Normale,`5, PORTE ST. WILLIBRORD`,08:00,ECHTERNACH,98162.1249000002,97764.81149955347
286,Normale,`1, RUE DE WORMELDANGE-HAUT (CITE LEHBOESCH)`,11:30,EHNEN,96043.57280000018,74505.13769954618
287,Normale,`RUE ISIDORE COMES (EICHAMT)`,11:00,EHNEN,95793.2918100001,74149.187459545
288,Normale,`ROUTE DU VIN`,10:00,EHNEN,95485.74584,73791.9653495446
289,Normale,`289, ROUTE DE LUXEMBOURG`,09:00,EISENBORN,81123.9723541666,84076.0600578817
29,Normale,`222, ROUTE DE THIONVILLE`,08:30,HOWALD,78111.9029000001,72646.63269954344
290,Normale,`RUE DE L'EGLISE (EGLISE)`,09:00,ELLANGE,89407.5989666665,65119.381166208
291,Normale,`RUE MARIE-JOSEE DENY (COIN RUE M-J DENY/RUE P. DIEDER.)`,09:30,ELVANGE (SCHENGEN),90737.0413,62983.4250195408
292,Normale,`RUE DE WINTRANGE (EGLISE)`,10:00,ELVANGE (SCHENGEN),90873.8253681817,63296.8148449956
293,Normale,`2, RUE D'ELVANGE`,11:30,EMERANGE,88870.24679999985,61360.173799540535
294,Normale,`RUE PRINCIPALE (MAISON LEESCH)`,08:00,ERNSTER,85700.6420969698,82866.0501571239
295,Normale,`RUE DE MONDORF (ANCIENNE ECOLE)`,08:00,ERPELDANGE (BOUS),91450.1633859375,67792.5572104799
296,Normale,`7, RUE DU VILLAGE (MAISON SEFFER)`,10:00,ERSANGE,87694.49700000048,71379.1672995453
297,Normale,`RUE DE L'ECOLE (ECOLE)`,08:30,ESCHWEILER (JUNGLINSTER),90373.1954363638,87078.3827177314
298,Normale,`DRAIKANTONGSSTROOSS (PLACE PUBLIQUE)`,12:30,FILSDORF,85773.1039000001,66626.458473455
299,Normale,`2, RUE HEICHT`,09:00,FLAXWEILER,92569.66420000046,81332.67179954822
3,Normale,`233, RUE DE BEGGEN (CENTRE ESPACE)`,08:30,LUXEMBOURG,77073.98400000014,79024.89339954613
30,Normale,`100, RUE AUGUSTE CHARLES`,09:00,LUXEMBOURG,78042.6482321429,73828.8333424018
301,Normale,`42, DUERFSTROOSS`,11:30,GIRST,103766.71499999995,93311.73869955228
302,Normale,`GIRSTERKLAUS (CHAPELLE)`,12:00,GIRSTERKLAUS,103790.1285875,94555.3828370528
